geneID,id,essential
SHLD2,5198,0
PRXL2A,5199,0
ZNF205,5200,1
NAA60,5201,0
RPL5,5202,1
ODF2L,5203,0
PTGFR,5204,1
SPATA1,5205,0
TRMT13,5206,0
LRRC39,5207,1
RWDD3,5208,0
ZNF644,5209,0
CCDC18,5210,0
RPAP2,5211,1
SLC66A2,5212,0
BBS9,5213,0
PMS2,5214,1
ZMIZ2,5215,0
OCM,5216,0
SEPTIN7,5217,1
EEPD1,5218,1
KLHL7,5219,1
HERPUD2,5220,0
CBX3,5221,0
HNRNPA2B1,5222,1
WIPF3,5223,0
NXPH1,5224,0
NPY,5225,0
FAM126A,5226,1
HOXA7,5227,0
INHBA,5228,1
FKBP9,5229,0
NT5C3A,5230,0
ARL4A,5231,1
CCZ1,5232,0
POLM,5233,1
RAMP3,5234,0
MRM2,5235,1
TWIST1,5236,1
SMU1,5237,1
GLIPR2,5238,0
SLC25A51,5239,1
CLTA,5240,0
RECK,5241,0
SPINK4,5242,0
TAF1L,5243,0
ACO1,5244,1
PHF24,5245,0
DNAI1,5246,0
DCAF10,5247,0
CNTFR,5248,0
KIAA1549,5249,0
TRIM24,5250,1
CYREN,5251,0
CALD1,5252,0
AKR1D1,5253,0
NUDT10,5254,0
SFTPA1,5255,0
NEUROG3,5256,0
PLAU,5257,1
SRGN,5258,1
CHST3,5259,0
BICC1,5260,0
CISD1,5261,0
EGR2,5262,1
ECD,5263,1
P4HA1,5264,0
SLC25A16,5265,0
ZWINT,5266,1
VPS26A,5267,0
RBM19,5268,1
CIT,5269,1
IFT81,5270,0
ACADS,5271,0
HVCN1,5272,1
DDX54,5273,1
MED13L,5274,1
CDKN2C,5275,0
RNF11,5276,1
RASSF8,5277,1
BHLHE41,5278,0
SSPN,5279,1
ITPR2,5280,0
CCDC91,5281,0
NECAB1,5282,0
WWP1,5283,0
ACOT9,5284,0
PRDX4,5285,0
DDX39A,5286,1
PKN1,5287,1
TRIR,5288,1
ADGRE5,5289,0
WDR83,5290,1
GIPC1,5291,0
ACTRT1,5292,0
CCDC70,5293,0
SPRYD7,5294,0
EBPL,5295,0
ATP7B,5296,0
ZC3H13,5297,1
NLN,5298,0
CENPK,5299,1
OPTN,5300,1
ITIH5,5301,0
ATF1,5302,1
TSFM,5303,1
NEUROD4,5304,1
ARHGAP9,5305,1
NCKAP1L,5306,1
MMP19,5307,1
PFDN5,5308,1
SPATS2,5309,0
ORMDL2,5310,0
NR4A1,5311,0
PDE1B,5312,1
HOXC13,5313,1
CDK2,5314,1
LRP1,5315,0
HOXC11,5316,1
ATG101,5317,0
NFE2,5318,1
HOXC12,5319,0
IKZF4,5320,1
SMUG1,5321,0
TUBA1B,5322,1
EEF1AKMT3,5323,1
KBTBD4,5324,1
SARDH,5325,1
DBH,5326,0
ATPAF1,5327,0
STIL,5328,1
HJURP,5329,1
IL13RA2,5330,0
COL10A1,5331,1
AMD1,5332,1
NDUFAF4,5333,1
USP45,5334,0
PLP1,5335,1
SERPINA7,5336,0
MORF4L2,5337,0
H2BW1,5338,0
RAB9B,5339,1
FAM199X,5340,0
ESX1,5341,0
MAGEA9,5342,0
MAGEA9B,5343,0
ATXN3L,5344,0
RAB9A,5345,1
METTL8,5346,1
TTC21B,5347,1
NMI,5348,1
TNFAIP6,5349,0
ACVR1C,5350,1
BAZ2B,5351,0
SLC36A1,5352,0
LPGAT1,5353,0
BATF3,5354,0
G0S2,5355,0
KCNJ2,5356,0
RAP2C,5357,0
EXOSC9,5358,1
PLA2G12A,5359,0
B9D2,5360,0
COQ8B,5361,1
PFKFB2,5362,1
C4BPA,5363,0
C4BPB,5364,0
RAB38,5365,0
GPR83,5366,0
AGO2,5367,1
MXD4,5368,0
CKS2,5369,0
DAW1,5370,0
ACSL3,5371,1
CHPF,5372,1
DNPEP,5373,1
INHA,5374,0
MOGAT1,5375,0
OBSL1,5376,0
FAM124B,5377,0
SLC12A4,5378,0
ENKD1,5379,0
MC3R,5380,0
GCNT7,5381,0
CTCFL,5382,0
FAM210B,5383,0
PI3,5384,1
FAM209A,5385,0
SNX21,5386,0
SLPI,5387,0
WFDC3,5388,1
TTPAL,5389,1
PREX1,5390,0
KCNS1,5391,0
SLC12A5,5392,0
ARHGAP40,5393,1
SDC4,5394,1
NCOA3,5395,1
PIGT,5396,1
SEMG2,5397,0
MATN4,5398,0
NCOA5,5399,0
VAPB,5400,0
PARD6B,5401,1
ATP5F1E,5402,1
CHD6,5403,0
PLCG1,5404,1
TOX2,5405,0
SRSF6,5406,1
GDAP1L1,5407,0
GTSF1L,5408,0
ARFGEF2,5409,0
ZNFX1,5410,0
ZNF831,5411,0
EDN3,5412,0
CSE1L,5413,1
RAB22A,5414,1
PTGIS,5415,0
STAU1,5416,1
CDH26,5417,0
SNAI1,5418,0
MOCS3,5419,1
STX16,5420,0
PMEPA1,5421,0
RNF114,5422,1
ANKRD60,5423,1
DDX27,5424,1
RBPJL,5425,1
SEMG1,5426,0
C20orf85,5427,0
BCAS4,5428,1
KCNK15,5429,0
TP53TG5,5430,0
PCK1,5431,1
ZBP1,5432,0
NEURL2,5433,0
MAGEA10,5434,0
MTRR,5435,0
FASTKD3,5436,0
PEPD,5437,0
CHST8,5438,1
IQSEC2,5439,0
VAMP7,5440,0
IL9R,5441,1
XG,5442,0
STAMBP,5443,0
NAGK,5444,0
MCEE,5445,0
PAIP2B,5446,1
SNRNP27,5447,1
MPHOSPH10,5448,1
IL17C,5449,0
ATP8A1,5450,0
USP22,5451,1
POF1B,5452,0
HIF3A,5453,0
ZNF576,5454,0
IRGC,5455,0
ZNF45,5456,0
LYPD3,5457,0
PSG8,5458,0
CEACAM8,5459,1
NDP,5460,1
USP9X,5461,1
CRISP2,5462,0
F13A1,5463,0
GRM4,5464,0
TRERF1,5465,1
PACSIN1,5466,0
BTN2A2,5467,1
SIRT5,5468,1
MRS2,5469,0
WRNIP1,5470,1
RRP36,5471,1
BTN1A1,5472,0
SNRPC,5473,1
SLC17A3,5474,0
SLC17A1,5475,0
SERPINB6,5476,1
XPO5,5477,1
ABCC10,5478,0
H1-3,5479,0
PEX6,5480,1
NQO2,5481,1
OARD1,5482,0
UNC5CL,5483,0
AARS2,5484,1
H1-1,5485,0
ZNF391,5486,0
RPS10,5487,1
MOCS1,5488,0
H2BC11,5489,0
MED20,5490,1
OR2B6,5491,0
TBCC,5492,1
SPDEF,5493,1
TCP11,5494,0
MAD2L1BP,5495,1
APOBEC2,5496,1
KLHDC3,5497,0
GNMT,5498,1
DNAH8,5499,0
TREM1,5500,0
MEA1,5501,1
KLHL31,5502,0
COL21A1,5503,0
CDKN1A,5504,1
SOX4,5505,1
GLO1,5506,1
CPNE5,5507,1
KCNK17,5508,0
RREB1,5509,1
SSR1,5510,0
RIOK1,5511,1
NRN1,5512,0
SLC35B3,5513,0
RPP40,5514,1
ATXN1,5515,0
NUP153,5516,1
DEK,5517,1
EEF1E1,5518,0
CRISP1,5519,0
RUNX2,5520,1
OPN5,5521,0
GCM2,5522,1
LRRFIP1,5523,1
RAB17,5524,0
CXCL6,5525,1
EREG,5526,1
TRIM51,5527,0
MYRF,5528,1
SCGB1D2,5529,0
SCGB2A1,5530,1
AHNAK,5531,0
EMC3,5532,1
SSUH2,5533,0
WNT1,5534,1
SH3TC1,5535,0
CNOT1,5536,1
LRRC29,5537,0
BBS2,5538,0
MT1G,5539,0
MT2A,5540,0
C16orf70,5541,0
GOT2,5542,1
DOK4,5543,0
PIWIL1,5544,0
GPR18,5545,0
CLYBL,5546,1
TMTC4,5547,0
RAP2A,5548,1
SLC10A2,5549,0
ABCC4,5550,0
EFNB2,5551,1
SOX21,5552,1
TM9SF2,5553,1
HROB,5554,1
KIF25,5555,0
IRF1,5556,1
UPF3B,5557,0
RNF113A,5558,1
SEPTIN6,5559,0
TMEM255A,5560,1
NDUFA1,5561,1
AMELX,5562,0
DMAC2L,5563,0
BMP4,5564,0
PTGER2,5565,0
FAM193A,5566,0
GRK4,5567,1
SOX9,5568,1
TEKT3,5569,0
MYH2,5570,0
HS3ST3B1,5571,0
SLC25A35,5572,0
MRPS7,5573,1
GGA3,5574,1
ARMC7,5575,1
NUP85,5576,1
SLC25A19,5577,1
MIF4GD,5578,0
NT5C,5579,0
MSTO1,5580,1
MIR9-1HG,5581,0
TTF1,5582,1
GTF3C4,5583,1
DDX31,5584,1
BARHL1,5585,0
KIR2DL1,5586,0
PPP1R12C,5587,0
MBOAT7,5588,1
SRMS,5589,1
OPRL1,5590,1
SLC2A4RG,5591,1
NPBWR2,5592,1
FNDC11,5593,0
BHLHE23,5594,0
PPDPF,5595,1
IL1B,5596,1
PLGLB1,5597,0
PLGLB2,5598,0
IL37,5599,0
CHCHD5,5600,0
PAX8,5601,1
INSIG2,5602,0
POLR1B,5603,1
CCDC93,5604,1
PSD4,5605,0
SLC25A23,5606,0
PSPN,5607,0
GTF2F1,5608,1
ALKBH7,5609,1
CLPP,5610,1
TNFSF9,5611,0
GRIA3,5612,1
THOC2,5613,1
MED1,5614,1
RPL23,5615,1
ATG4C,5616,0
CD70,5617,0
C3,5618,1
SH2D3A,5619,1
TRIP10,5620,0
GPR108,5621,0
TNFSF14,5622,0
FOSB,5623,1
OPA3,5624,0
SNRPD2,5625,1
RTN2,5626,1
EML2,5627,0
VASP,5628,0
SYMPK,5629,1
GPCPD1,5630,0
SDCBP2,5631,0
PANK2,5632,0
TGM3,5633,0
GNRH2,5634,0
DEFB126,5635,0
FOXA2,5636,1
CD93,5637,0
GZF1,5638,0
PAX1,5639,0
NAPB,5640,0
CST8,5641,0
NKX2-4,5642,0
CENPB,5643,0
PSMF1,5644,1
NKX2-2,5645,1
DTD1,5646,0
CSTL1,5647,0
RBCK1,5648,1
TMX4,5649,0
CST11,5650,0
STK35,5651,1
SNRPB,5652,1
NRSN2,5653,0
AP5S1,5654,0
RRBP1,5655,0
BMP2,5656,0
ZNF133,5657,0
FLRT3,5658,0
OVOL2,5659,0
PCSK2,5660,1
GFRA4,5661,0
MKKS,5662,0
BFSP1,5663,1
DSTN,5664,0
LAMP5,5665,0
SNRPB2,5666,1
MGME1,5667,0
LRRN4,5668,0
TBC1D20,5669,0
ITPA,5670,1
TCF15,5671,0
OTOR,5672,0
MCM8,5673,1
BANF2,5674,0
TMEM74B,5675,0
FAM110A,5676,0
SIRPD,5677,0
MRPS26,5678,1
DEFB129,5679,1
S1PR4,5680,0
NCLN,5681,1
CITED1,5682,0
HNRNPR,5683,0
ZNF436,5684,0
MAX,5685,1
ARMCX5,5686,0
GDF5,5687,0
MMP24,5688,0
NECAB3,5689,1
ID1,5690,1
RALY,5691,0
DYNLRB1,5692,1
C20orf173,5693,0
EIF2S2,5694,1
ERGIC3,5695,1
ROMO1,5696,1
FAM83C,5697,0
BPIFB1,5698,0
CEP250,5699,1
PLAGL2,5700,0
GRPR,5701,0
KDM5C,5702,1
AMOT,5703,0
TMEM115,5704,0
PSMB2,5705,1
AGO3,5706,0
UROD,5707,1
ST3GAL3,5708,1
TMEM53,5709,0
HECTD3,5710,1
KLC1,5711,0
XRCC3,5712,1
TUBGCP3,5713,1
MCF2L,5714,0
F10,5715,0
PCID2,5716,1
PROZ,5717,0
SLURP1,5718,1
LRFN3,5719,0
IGFLR1,5720,0
CAPNS1,5721,1
PDCD2L,5722,1
GPR42,5723,0
RBM42,5724,1
KIRREL2,5725,0
UBA2,5726,1
FFAR2,5727,0
HCST,5728,0
FFAR1,5729,0
COX6B1,5730,1
KRT36,5731,0
THRA,5732,1
CCR7,5733,0
NR1D1,5734,0
FRMD8,5735,0
PRDX5,5736,0
BCL2L12,5737,0
IRF3,5738,0
PRMT1,5739,1
RRAS,5740,0
PRRG2,5741,0
SCAF1,5742,1
PRR12,5743,0
TSKS,5744,0
ASL,5745,0
SBDS,5746,1
CSN1S1,5747,1
STATH,5748,0
HTN1,5749,0
STAT5A,5750,0
WNK4,5751,0
BECN1,5752,1
PRKCG,5753,0
TRAP1,5754,1
GLIS2,5755,0
NSRP1,5756,1
DNAJC8,5757,1
AHDC1,5758,0
IFI6,5759,1
DACH2,5760,0
ZNF384,5761,0
EMG1,5762,1
SSX1,5763,0
UXT,5764,1
CFP,5765,0
ELK1,5766,1
TIMM17B,5767,0
PCNX4,5768,0
ATG14,5769,1
KTN1,5770,0
SIX1,5771,0
RHOJ,5772,0
DLGAP5,5773,1
L3HYPDH,5774,0
HSPA2,5775,1
ZBTB1,5776,1
TRMT5,5777,1
SGPP1,5778,0
PLEKHG3,5779,0
PZP,5780,1
PRDM7,5781,1
RHOT1,5782,0
EVI2A,5783,0
OMG,5784,0
DYNC2I1,5785,0
AIF1L,5786,1
FAM78A,5787,1
NUP214,5788,1
CTAG2,5789,0
AVPR2,5790,1
SLC10A3,5791,0
MAP2K2,5792,0
HNRNPH2,5793,1
ARMCX1,5794,0
TMEM35A,5795,0
NXF5,5796,0
TIMM8A,5797,0
ZC4H2,5798,0
CANX,5799,0
INTS11,5800,1
RGS13,5801,0
IPPK,5802,1
ZNF484,5803,0
OMD,5804,0
FGD3,5805,0
HIVEP3,5806,0
PPCS,5807,1
EDN2,5808,0
BCL11B,5809,0
COX7C,5810,1
TRAF2,5811,1
ABHD8,5812,1
MASP1,5813,0
ATP13A4,5814,1
PLAAT1,5815,1
HELB,5816,0
RAP1B,5817,0
IL22,5818,0
TSPAN8,5819,0
BEST3,5820,1
RAB3IP,5821,1
PTPRB,5822,1
DYRK2,5823,1
YEATS4,5824,1
TAS2R3,5825,0
TAS2R4,5826,0
TAS2R5,5827,0
CRYGN,5828,0
LRRC61,5829,0
TRPV5,5830,0
IDUA,5831,0
FGFRL1,5832,0
TMEM175,5833,0
AUNIP,5834,0
PIN1,5835,1
FBXL12,5836,0
EMC1,5837,1
PLA2G5,5838,0
UBR4,5839,1
HP1BP3,5840,0
ADGRE2,5841,0
SIN3B,5842,0
OR7A10,5843,1
SLC35E1,5844,0
EPS15L1,5845,1
KLF2,5846,0
OR7C2,5847,0
OR7C1,5848,0
F2RL3,5849,1
UQCR11,5850,0
GFER,5851,1
SYNGR3,5852,1
PKMYT1,5853,1
WFIKKN1,5854,0
WDR24,5855,1
FBXL16,5856,0
CHTF18,5857,1
GNG13,5858,0
MACF1,5859,0
SMARCA4,5860,1
KDM4B,5861,1
TICAM1,5862,0
METTL25,5863,1
IL17B,5864,0
EMC6,5865,1
OR1E2,5866,0
METTL16,5867,1
TUBA4A,5868,0
VIL1,5869,0
AAMP,5870,1
PNKD,5871,0
TNFRSF19,5872,0
RNF6,5873,0
ECHS1,5874,0
ZNF835,5875,0
AKAP9,5876,0
GNG11,5877,0
SEM1,5878,1
GNGT1,5879,1
HIP1,5880,0
PTPN12,5881,1
POR,5882,1
FGL2,5883,1
STYXL1,5884,0
STEAP4,5885,0
GNAI1,5886,0
PEX1,5887,1
MTERF1,5888,0
SGCE,5889,0
RBM48,5890,1
CASD1,5891,0
ZNF780B,5892,0
LRFN1,5893,0
ZFP36,5894,1
SRD5A3,5895,1
SPINK2,5896,1
RASL11B,5897,0
PAICS,5898,1
KDR,5899,1
PPAT,5900,1
TUBGCP6,5901,1
ADM2,5902,0
DGCR6L,5903,1
DGCR8,5904,1
ASPHD2,5905,1
VPREB3,5906,0
SDF2L1,5907,1
GAL3ST1,5908,0
YWHAH,5909,0
RFPL1,5910,0
RFPL2,5911,1
GNAZ,5912,1
MGAT3,5913,1
ADORA2A,5914,1
ATF4,5915,1
A4GALT,5916,0
RFPL3,5917,0
CDC42EP1,5918,0
APOL3,5919,0
MCHR1,5920,0
TPST2,5921,0
BAIAP2L2,5922,1
MPST,5923,0
GALR3,5924,1
TST,5925,0
APOL5,5926,0
IGLL1,5927,1
APOL2,5928,0
RAC2,5929,1
LIF,5930,1
C22orf23,5931,0
APOBEC3A,5932,0
APOBEC3F,5933,0
KRT17,5934,0
EMC4,5935,1
RNF112,5936,0
SPECC1,5937,1
CPA4,5938,1
DOCK4,5939,0
POT1,5940,1
TAS2R16,5941,0
ATP6V1F,5942,1
LSM8,5943,1
CDHR3,5944,0
PRKRIP1,5945,1
VGF,5946,1
PODXL,5947,1
FOXP2,5948,0
STRIP2,5949,0
IFT22,5950,0
MKLN1,5951,1
DNAJB9,5952,1
FLNC,5953,0
LRRC4,5954,0
CALU,5955,0
CCDC136,5956,0
SMO,5957,0
IRF5,5958,0
LRRC17,5959,1
KLHDC10,5960,0
NDUFA5,5961,1
FEZF1,5962,0
OPN1SW,5963,0
MRPS12,5964,1
MYO1B,5965,0
HOXD1,5966,1
HOXD3,5967,0
MTX2,5968,1
PDE11A,5969,0
CHN1,5970,1
GAD1,5971,0
OSGEPL1,5972,1
ORMDL1,5973,0
HAT1,5974,1
HOXD9,5975,1
HOXD10,5976,0
HOXD11,5977,1
HOXD13,5978,1
HERC2,5979,0
SNRPN,5980,1
PSMG2,5981,1
TWSG1,5982,0
ARHGAP22,5983,1
WDFY4,5984,0
EIF2AK4,5985,1
MYO5C,5986,0
CGNL1,5987,0
TMOD2,5988,0
TTBK2,5989,1
ELL3,5990,1
CCDC32,5991,0
INO80,5992,1
ICE2,5993,1
DLL4,5994,1
ALDH1A2,5995,0
MINDY2,5996,0
IVD,5997,0
KNSTRN,5998,1
DUT,5999,1
CHAC1,6000,0
CLN6,6001,0
ARPP19,6002,0
VPS13C,6003,1
CALML4,6004,1
ISLR,6005,0
THAP10,6006,1
LOXL1,6007,1
ACKR4,6008,0
ANAPC13,6009,1
MBD4,6010,0
COPB1,6011,1
PSMA1,6012,1
SUMF2,6013,0
PALLD,6014,0
SPCS3,6015,1
BBOX1,6016,0
MYOD1,6017,0
SERGEF,6018,0
KCNC1,6019,0
TPH1,6020,1
CSRP3,6021,0
E2F8,6022,0
DCTD,6023,1
SOX15,6024,1
PIMREG,6025,0
RPAIN,6026,1
USP6,6027,1
SHBG,6028,1
PLD2,6029,0
AIPL1,6030,1
CD68,6031,0
TXNDC17,6032,1
ATP1B2,6033,0
FXR2,6034,0
KIF1C,6035,0
MPDU1,6036,1
PHF20L1,6037,0
LRRC6,6038,1
CCNT1,6039,1
PUS7L,6040,0
KRI1,6041,1
ILF3,6042,1
SLC44A2,6043,0
AP1M2,6044,0
CDKN2D,6045,0
MTUS1,6046,0
KLK14,6047,0
SIGLEC9,6048,0
KLK10,6049,1
KLK8,6050,1
NGDN,6051,1
RIPK3,6052,1
ADCY4,6053,1
RAB2B,6054,0
BCL2L2,6055,1
AJUBA,6056,0
DTD2,6057,0
PARP2,6058,1
HEATR5A,6059,0
FOXA1,6060,1
SNX6,6061,0
EAPP,6062,1
EGLN3,6063,1
MIS18BP1,6064,1
NRL,6065,1
RNASE1,6066,1
NEDD8,6067,1
DAD1,6068,1
TEP1,6069,0
EPB41L4A,6070,0
CDO1,6071,0
REEP5,6072,0
ITFG1,6073,1
QRICH2,6074,0
FOXJ1,6075,1
SEC14L1,6076,0
RHBDF2,6077,0
AANAT,6078,1
ARHGEF6,6079,0
MAP7D3,6080,0
FGF13,6081,0
ASH2L,6082,1
TTI2,6083,1
ART1,6084,0
CHRNA10,6085,0
CDKN1C,6086,1
SGO1,6087,1
RPS4Y1,6088,1
VCY,6089,0
VCY1B,6090,0
CDY2A,6091,0
CDY2B,6092,0
CDH15,6093,1
KLF16,6094,1
PGAP6,6095,0
DOHH,6096,1
MAU2,6097,1
SHC2,6098,0
PLPPR3,6099,0
INS-IGF2,6100,0
ABHD17A,6101,1
LBP,6102,0
SYT5,6103,0
TNNI3,6104,0
CBFA2T3,6105,1
GAMT,6106,0
PUDP,6107,0
ERMARD,6108,0
PHF10,6109,0
PRRG3,6110,0
GALNT8,6111,0
KCNA5,6112,1
CRACR2A,6113,0
NXNL2,6114,0
STARD8,6115,0
FAM155B,6116,0
GDPD2,6117,0
SAT1,6118,0
GNL3L,6119,1
SH3BP4,6120,1
MOSPD2,6121,0
DOCK6,6122,1
ECSIT,6123,1
LDLR,6124,1
ELOF1,6125,1
TSPAN16,6126,0
ANGPTL8,6127,0
PRKCSH,6128,1
CNN1,6129,0
CDC16,6130,1
ZSCAN10,6131,1
THEM6,6132,0
NECTIN2,6133,0
APOE,6134,0
TOMM40,6135,1
APOC1,6136,1
GADD45G,6137,0
LRCH2,6138,0
DPP6,6139,0
XPO7,6140,0
FAM98C,6141,0
SAFB2,6142,0
RPL36,6143,1
ATP8B3,6144,0
GDF1,6145,0
NCAN,6146,0
KIF1A,6147,0
GTPBP3,6148,1
PLVAP,6149,0
BST2,6150,1
SLC27A1,6151,0
NSUN5,6152,1
USHBP1,6153,1
COLGALT1,6154,0
DDA1,6155,1
MRPL34,6156,1
PGLS,6157,1
LSM7,6158,1
TULP4,6159,0
SNX9,6160,0
RTN4IP1,6161,1
QRSL1,6162,1
MTRES1,6163,1
RSPH3,6164,0
MAS1,6165,1
ACSBG2,6166,0
MLLT1,6167,1
FUT5,6168,0
BMP15,6169,1
AFDN,6170,0
ACTN4,6171,1
STK33,6172,1
NDUFA10,6173,1
EPO,6174,0
ARPC1B,6175,0
CACNG6,6176,0
ZSWIM6,6177,0
FCHO1,6178,1
UNC13A,6179,0
MAP1S,6180,0
KLHDC7B,6181,0
PXDN,6182,0
SSBP4,6183,1
GDF15,6184,1
PGPEP1,6185,1
IQCN,6186,0
LSM4,6187,1
JUND,6188,1
HRC,6189,0
TRPM4,6190,0
OR11H1,6191,0
SULT4A1,6192,1
ZNF557,6193,0
CRB3,6194,0
OLFM1,6195,0
CAMSAP1,6196,0
UBAC1,6197,0
SAG,6198,0
ZBTB46,6199,0
HELZ2,6200,0
SAMD10,6201,1
LSP1,6202,0
TNNT3,6203,1
TNNI2,6204,0
COL5A1,6205,1
ATXN10,6206,1
TUBGCP2,6207,1
CALY,6208,0
CYP2E1,6209,0
PNPLA7,6210,1
HBZ,6211,0
PAK4,6212,0
MNX1,6213,0
ZNF337,6214,0
CEP85,6215,1
TAF4,6216,1
GATA5,6217,0
RBBP8NL,6218,1
LAMA5,6219,0
OSBPL2,6220,0
ADRM1,6221,1
ASS1,6222,0
PRDM12,6223,1
EXOSC2,6224,1
POMT1,6225,0
UCK1,6226,1
FIBCD1,6227,1
PRRC2B,6228,0
CHMP2A,6229,1
UBE2M,6230,1
TRIM28,6231,1
METTL26,6232,0
YIPF2,6233,1
ATG4D,6234,0
EIF2S3,6235,1
TMEM160,6236,0
ZC3H4,6237,1
NPAS1,6238,1
GMFG,6239,0
MAP3K10,6240,1
ARHGEF16,6241,0
LRRC47,6242,0
SESN2,6243,1
SMPDL3B,6244,1
ATP5IF1,6245,0
MED18,6246,1
THEMIS2,6247,1
CLIP1,6248,0
CCDC62,6249,0
HIP1R,6250,0
ZNF317,6251,0
PPAN,6252,1
EIF3G,6253,1
ANGPTL6,6254,1
SHFL,6255,1
DNMT1,6256,1
ZNF426,6257,0
SLC6A8,6258,0
PNCK,6259,0
DKC1,6260,1
PLXNA3,6261,0
DUSP9,6262,0
MPP1,6263,1
ZNF331,6264,0
ZNF236,6265,1
SLC7A10,6266,0
LRP3,6267,0
C12orf65,6268,1
NOL11,6269,1
UBE4B,6270,1
CASZ1,6271,0
PKDREJ,6272,0
HSD17B3,6273,0
NUTM2F,6274,0
HABP4,6275,0
FBP2,6276,0
SLC35D2,6277,0
PRRG1,6278,1
UBA1,6279,1
RGN,6280,0
POLN,6281,0
PPIL4,6282,1
ULBP2,6283,1
AKAP12,6284,0
SYNE1,6285,0
ULBP3,6286,0
LATS1,6287,0
EPS8L1,6288,1
LILRB2,6289,0
AAR2,6290,1
TTLL9,6291,0
BPIFA2,6292,1
RBM39,6293,1
COX4I2,6294,1
BPIFA3,6295,0
ZNF341,6296,1
GGT7,6297,1
DEFB118,6298,1
ACSS2,6299,0
EDA2R,6300,1
ARHGEF9,6301,0
C1QL1,6302,0
GFAP,6303,0
PYY,6304,0
HIGD1B,6305,0
ATP6V1E1,6306,1
ZNF227,6307,0
ZNF428,6308,1
TEX101,6309,0
ZNF141,6310,1
CCL25,6311,0
COX4I1,6312,1
EMC8,6313,1
GSE1,6314,1
GINS2,6315,1
CHMP1A,6316,0
SH3BGRL,6317,0
COX7B,6318,1
SLC34A1,6319,0
F12,6320,0
PRR7,6321,0
NFATC1,6322,0
IDO1,6323,0
GJA9,6324,0
CAP1,6325,1
PPT1,6326,0
RAB11FIP4,6327,1
RLIM,6328,1
CDX4,6329,0
ABCB7,6330,1
TRAF3,6331,1
HAUS8,6332,1
ADGRE3,6333,0
MRPS25,6334,1
SH3BP5,6335,0
HACL1,6336,0
TBC1D5,6337,1
CAPN7,6338,0
RFTN1,6339,0
C3orf20,6340,0
RBSN,6341,0
GALNT15,6342,1
SLC6A6,6343,0
KCNC3,6344,0
NAPSA,6345,0
NR1H2,6346,1
LRRC4B,6347,0
PDLIM4,6348,0
KIF3A,6349,0
MGAT1,6350,1
GFPT2,6351,1
TUBG1,6352,1
PSME3,6353,1
RPL27,6354,1
PSMC3IP,6355,1
AOC3,6356,0
ACLY,6357,1
VPS25,6358,1
RAMP2,6359,1
AOC2,6360,0
G6PC,6361,1
NDUFA2,6362,1
ANKHD1,6363,1
DIAPH1,6364,1
NDFIP1,6365,0
UBE2D2,6366,0
EXOC4,6367,1
ACAP3,6368,0
C1orf159,6369,0
ANO1,6370,0
PPFIA1,6371,1
TMEM204,6372,0
KREMEN2,6373,1
THOC6,6374,1
TRAF7,6375,1
BARX1,6376,0
NINJ1,6377,0
CA6,6378,0
NPHP4,6379,0
MAP1B,6380,0
RHOXF2,6381,0
IL13RA1,6382,0
WDR44,6383,1
CKMT2,6384,1
ZCCHC9,6385,1
KRT34,6386,0
KRT33B,6387,0
TNS4,6388,0
TOP2A,6389,1
STARD3,6390,0
RARA,6391,1
PPP1R1B,6392,0
KHDRBS3,6393,1
CHD1L,6394,0
PEX11B,6395,1
FMO5,6396,0
PIAS3,6397,1
PRKAB2,6398,1
FSHB,6399,0
PDHA1,6400,1
RAI2,6401,0
MCCC2,6402,0
ZNF304,6403,0
ZSCAN5A,6404,0
ZNF132,6405,1
USP29,6406,0
SELENOS,6407,0
CHSY1,6408,0
SNRPA1,6409,1
LLGL1,6410,1
NR0B2,6411,1
LIN28A,6412,1
THAP1,6413,1
RHPN2,6414,0
C19orf12,6415,0
FAAP24,6416,0
LRRC9,6417,0
ACTR10,6418,1
ABHD12B,6419,0
GCH1,6420,1
LGALS3,6421,0
PODNL1,6422,0
DNAJB1,6423,0
ZSWIM4,6424,0
FBXW9,6425,0
RFX1,6426,1
ZNF20,6427,0
C19orf57,6428,0
DCAF15,6429,1
CC2D1A,6430,0
RTBDN,6431,1
MATN3,6432,0
TRIM21,6433,1
SPATA6,6434,0
LRRC41,6435,1
CCT6B,6436,0
DHX30,6437,1
RAF1,6438,1
SLC6A11,6439,0
PPARG,6440,1
NUP210,6441,0
FCRLA,6442,0
HSD17B7,6443,0
ENOSF1,6444,1
EMILIN2,6445,0
SLX1A,6446,0
SLX1B,6447,0
ARFIP2,6448,0
TRIM5,6449,0
CNGA4,6450,0
TRIM22,6451,0
RRP8,6452,0
TIMM10B,6453,0
EFR3A,6454,1
HHLA1,6455,0
PTCD3,6456,1
IMMT,6457,1
MRPL35,6458,1
IQCA1,6459,0
ILKAP,6460,0
PER2,6461,0
RAMP1,6462,0
SCLY,6463,0
PTPRE,6464,1
RAN,6465,1
PRKAA1,6466,1
CARD6,6467,0
RAP1GAP2,6468,0
CLUH,6469,0
INPP5K,6470,0
MYBBP1A,6471,1
RPA1,6472,1
SERPINF1,6473,0
UBE2G1,6474,1
EEFSEC,6475,1
TBC1D14,6476,0
TMEM128,6477,0
COQ3,6478,1
PNISR,6479,1
POPDC3,6480,0
SEC61G,6481,1
LANCL2,6482,0
FIGNL1,6483,0
DDC,6484,0
