geneID,essential,,geneID2,essential
TOP2A,E,,,
TOP2A,E,,,
STARD3,NE,,,
STARD3,NE,,,
STARD3,NE,,,
STARD3,NE,,,
STARD3,NE,,,
STARD3,NE,,,
STARD3,NE,,,
RARA,E,,,
RARA,E,,,
RARA,E,,,
RARA,NE,,,
RARA,NE,,,
RARA,NE,,,
RARA,NE,,,
PPP1R1B,NE,,,
PPP1R1B,NE,,,
PPP1R1B,NE,,,
PPP1R1B,NE,,,
PPP1R1B,NE,,,
PPP1R1B,NE,,,
PPP1R1B,NE,,,
KHDRBS3,E,,,
KHDRBS3,NE,,,
KHDRBS3,NE,,,
KHDRBS3,NE,,,
KHDRBS3,NE,,,
KHDRBS3,NE,,,
KHDRBS3,NE,,,
KHDRBS3,NE,,,
CHD1L,NE,,,
CHD1L,NE,,,
CHD1L,NE,,,
CHD1L,NE,,,
CHD1L,NE,,,
CHD1L,NE,,,
CHD1L,NE,,,
PEX11B,E,,,
PEX11B,NE,,,
PEX11B,NE,,,
PEX11B,NE,,,
PEX11B,NE,,,
PEX11B,NE,,,
PEX11B,NE,,,
PEX11B,NE,,,
FMO5,NE,,,
FMO5,NE,,,
FMO5,NE,,,
FMO5,NE,,,
FMO5,NE,,,
FMO5,NE,,,
FMO5,NE,,,
PIAS3,E,,,
PIAS3,NE,,,
PIAS3,NE,,,
PIAS3,NE,,,
PIAS3,NE,,,
PIAS3,NE,,,
PIAS3,NE,,,
PIAS3,NE,,,
PRKAB2,E,,,
PRKAB2,NE,,,
PRKAB2,NE,,,
PRKAB2,NE,,,
PRKAB2,NE,,,
PRKAB2,NE,,,
PRKAB2,NE,,,
PRKAB2,NE,,,
FSHB,NE,,,
FSHB,NE,,,
FSHB,NE,,,
FSHB,NE,,,
FSHB,NE,,,
FSHB,NE,,,
FSHB,NE,,,
PDHA1,E,,,
PDHA1,NE,,,
PDHA1,NE,,,
PDHA1,NE,,,
PDHA1,NE,,,
PDHA1,NE,,,
PDHA1,NE,,,
RAI2,NE,,,
RAI2,NE,,,
RAI2,NE,,,
RAI2,NE,,,
RAI2,NE,,,
RAI2,NE,,,
RAI2,NE,,,
MCCC2,NE,,,
MCCC2,NE,,,
MCCC2,NE,,,
MCCC2,NE,,,
MCCC2,NE,,,
MCCC2,NE,,,
MCCC2,NE,,,
ZNF304,NE,,,
ZNF304,NE,,,
ZNF304,NE,,,
ZNF304,NE,,,
ZNF304,NE,,,
ZNF304,NE,,,
ZNF304,NE,,,
ZSCAN5A,NE,,,
ZSCAN5A,NE,,,
ZSCAN5A,NE,,,
ZSCAN5A,NE,,,
ZSCAN5A,NE,,,
ZSCAN5A,NE,,,
ZSCAN5A,NE,,,
ZNF132,E,,,
ZNF132,NE,,,
ZNF132,NE,,,
ZNF132,NE,,,
ZNF132,NE,,,
ZNF132,NE,,,
ZNF132,NE,,,
ZNF132,NE,,,
USP29,NE,,,
USP29,NE,,,
USP29,NE,,,
USP29,NE,,,
USP29,NE,,,
USP29,NE,,,
USP29,NE,,,
SELENOS,NE,,,
SELENOS,NE,,,
SELENOS,NE,,,
SELENOS,NE,,,
SELENOS,NE,,,
CHSY1,NE,,,
CHSY1,NE,,,
CHSY1,NE,,,
CHSY1,NE,,,
CHSY1,NE,,,
CHSY1,NE,,,
CHSY1,NE,,,
SNRPA1,E,,,
SNRPA1,E,,,
SNRPA1,E,,,
SNRPA1,E,,,
SNRPA1,NE,,,
SNRPA1,NE,,,
SNRPA1,NE,,,
LLGL1,E,,,
LLGL1,NE,,,
LLGL1,NE,,,
LLGL1,NE,,,
LLGL1,NE,,,
LLGL1,NE,,,
LLGL1,NE,,,
NR0B2,E,,,
NR0B2,NE,,,
NR0B2,NE,,,
NR0B2,NE,,,
NR0B2,NE,,,
NR0B2,NE,,,
NR0B2,NE,,,
LIN28A,E,,,
LIN28A,NE,,,
LIN28A,NE,,,
LIN28A,NE,,,
LIN28A,NE,,,
LIN28A,NE,,,
LIN28A,NE,,,
LIN28A,NE,,,
THAP1,E,,,
THAP1,E,,,
THAP1,E,,,
THAP1,E,,,
THAP1,NE,,,
THAP1,NE,,,
THAP1,NE,,,
THAP1,NE,,,
RHPN2,NE,,,
RHPN2,NE,,,
RHPN2,NE,,,
RHPN2,NE,,,
RHPN2,NE,,,
RHPN2,NE,,,
RHPN2,NE,,,
C19orf12,NE,,,
C19orf12,NE,,,
C19orf12,NE,,,
C19orf12,NE,,,
C19orf12,NE,,,
C19orf12,NE,,,
C19orf12,NE,,,
FAAP24,NE,,,
FAAP24,NE,,,
FAAP24,NE,,,
LRRC9,NE,,,
LRRC9,NE,,,
ACTR10,E,,,
ACTR10,E,,,
ACTR10,E,,,
ACTR10,E,,,
ACTR10,E,,,
ACTR10,E,,,
ACTR10,NE,,,
ACTR10,NE,,,
ACTR10,NE,,,
ABHD12B,NE,,,
ABHD12B,NE,,,
ABHD12B,NE,,,
ABHD12B,NE,,,
ABHD12B,NE,,,
ABHD12B,NE,,,
ABHD12B,NE,,,
GCH1,E,,,
GCH1,NE,,,
GCH1,NE,,,
GCH1,NE,,,
GCH1,NE,,,
GCH1,NE,,,
GCH1,NE,,,
GCH1,NE,,,
LGALS3,NE,,,
LGALS3,NE,,,
LGALS3,NE,,,
LGALS3,NE,,,
LGALS3,NE,,,
LGALS3,NE,,,
LGALS3,NE,,,
PODNL1,NE,,,
PODNL1,NE,,,
PODNL1,NE,,,
PODNL1,NE,,,
PODNL1,NE,,,
PODNL1,NE,,,
PODNL1,NE,,,
DNAJB1,NE,,,
DNAJB1,NE,,,
DNAJB1,NE,,,
DNAJB1,NE,,,
DNAJB1,NE,,,
DNAJB1,NE,,,
DNAJB1,NE,,,
ZSWIM4,NE,,,
ZSWIM4,NE,,,
ZSWIM4,NE,,,
ZSWIM4,NE,,,
ZSWIM4,NE,,,
ZSWIM4,NE,,,
ZSWIM4,NE,,,
FBXW9,NE,,,
FBXW9,NE,,,
FBXW9,NE,,,
FBXW9,NE,,,
FBXW9,NE,,,
FBXW9,NE,,,
FBXW9,NE,,,
RFX1,E,,,
RFX1,NE,,,
RFX1,NE,,,
RFX1,NE,,,
RFX1,NE,,,
RFX1,NE,,,
RFX1,NE,,,
RFX1,NE,,,
ZNF20,NE,,,
ZNF20,NE,,,
ZNF20,NE,,,
ZNF20,NE,,,
ZNF20,NE,,,
ZNF20,NE,,,
ZNF20,NE,,,
C19orf57,NE,,,
C19orf57,NE,,,
C19orf57,NE,,,
C19orf57,NE,,,
C19orf57,NE,,,
C19orf57,NE,,,
C19orf57,NE,,,
DCAF15,E,,,
DCAF15,E,,,
DCAF15,NE,,,
DCAF15,NE,,,
DCAF15,NE,,,
DCAF15,NE,,,
DCAF15,NE,,,
DCAF15,NE,,,
CC2D1A,NE,,,
CC2D1A,NE,,,
CC2D1A,NE,,,
CC2D1A,NE,,,
CC2D1A,NE,,,
CC2D1A,NE,,,
CC2D1A,NE,,,
RTBDN,E,,,
RTBDN,NE,,,
RTBDN,NE,,,
RTBDN,NE,,,
RTBDN,NE,,,
RTBDN,NE,,,
RTBDN,NE,,,
RTBDN,NE,,,
MATN3,NE,,,
MATN3,NE,,,
MATN3,NE,,,
MATN3,NE,,,
MATN3,NE,,,
MATN3,NE,,,
MATN3,NE,,,
TRIM21,E,,,
TRIM21,NE,,,
TRIM21,NE,,,
TRIM21,NE,,,
TRIM21,NE,,,
TRIM21,NE,,,
TRIM21,NE,,,
TRIM21,NE,,,
SPATA6,NE,,,
SPATA6,NE,,,
SPATA6,NE,,,
SPATA6,NE,,,
SPATA6,NE,,,
SPATA6,NE,,,
SPATA6,NE,,,
LRRC41,E,,,
LRRC41,E,,,
LRRC41,NE,,,
LRRC41,NE,,,
LRRC41,NE,,,
LRRC41,NE,,,
LRRC41,NE,,,
LRRC41,NE,,,
CCT6B,NE,,,
CCT6B,NE,,,
CCT6B,NE,,,
CCT6B,NE,,,
CCT6B,NE,,,
CCT6B,NE,,,
CCT6B,NE,,,
DHX30,E,,,
DHX30,E,,,
DHX30,E,,,
DHX30,E,,,
DHX30,E,,,
DHX30,E,,,
DHX30,E,,,
DHX30,NE,,,
DHX30,NE,,,
RAF1,E,,,
RAF1,E,,,
RAF1,E,,,
RAF1,E,,,
RAF1,E,,,
RAF1,NE,,,
RAF1,NE,,,
RAF1,NE,,,
SLC6A11,NE,,,
SLC6A11,NE,,,
SLC6A11,NE,,,
SLC6A11,NE,,,
SLC6A11,NE,,,
SLC6A11,NE,,,
SLC6A11,NE,,,
PPARG,E,,,
PPARG,E,,,
PPARG,NE,,,
PPARG,NE,,,
PPARG,NE,,,
PPARG,NE,,,
PPARG,NE,,,
NUP210,NE,,,
NUP210,NE,,,
NUP210,NE,,,
NUP210,NE,,,
NUP210,NE,,,
NUP210,NE,,,
NUP210,NE,,,
FCRLA,NE,,,
FCRLA,NE,,,
FCRLA,NE,,,
FCRLA,NE,,,
FCRLA,NE,,,
FCRLA,NE,,,
FCRLA,NE,,,
HSD17B7,NE,,,
HSD17B7,NE,,,
HSD17B7,NE,,,
HSD17B7,NE,,,
HSD17B7,NE,,,
HSD17B7,NE,,,
HSD17B7,NE,,,
ENOSF1,E,,,
ENOSF1,NE,,,
ENOSF1,NE,,,
ENOSF1,NE,,,
ENOSF1,NE,,,
ENOSF1,NE,,,
ENOSF1,NE,,,
ENOSF1,NE,,,
EMILIN2,NE,,,
EMILIN2,NE,,,
EMILIN2,NE,,,
EMILIN2,NE,,,
EMILIN2,NE,,,
EMILIN2,NE,,,
EMILIN2,NE,,,
SLX1A; SLX1B,NE,,,
SLX1A; SLX1B,NE,,,
SLX1A; SLX1B,NE,,,
SLX1A; SLX1B,NE,,,
SLX1A; SLX1B,NE,,,
SLX1A; SLX1B,NE,,,
SLX1A; SLX1B,NE,,,
ARFIP2,NE,,,
ARFIP2,NE,,,
ARFIP2,NE,,,
ARFIP2,NE,,,
ARFIP2,NE,,,
ARFIP2,NE,,,
ARFIP2,NE,,,
TRIM5,NE,,,
TRIM5,NE,,,
TRIM5,NE,,,
TRIM5,NE,,,
TRIM5,NE,,,
TRIM5,NE,,,
TRIM5,NE,,,
CNGA4,NE,,,
CNGA4,NE,,,
CNGA4,NE,,,
CNGA4,NE,,,
CNGA4,NE,,,
CNGA4,NE,,,
CNGA4,NE,,,
TRIM22,NE,,,
TRIM22,NE,,,
TRIM22,NE,,,
TRIM22,NE,,,
TRIM22,NE,,,
TRIM22,NE,,,
TRIM22,NE,,,
RRP8,NE,,,
RRP8,NE,,,
RRP8,NE,,,
RRP8,NE,,,
RRP8,NE,,,
RRP8,NE,,,
RRP8,NE,,,
TIMM10B,NE,,,
TIMM10B,NE,,,
TIMM10B,NE,,,
TIMM10B,NE,,,
TIMM10B,NE,,,
TIMM10B,NE,,,
TIMM10B,NE,,,
EFR3A,E,,,
EFR3A,E,,,
EFR3A,NE,,,
EFR3A,NE,,,
EFR3A,NE,,,
EFR3A,NE,,,
EFR3A,NE,,,
HHLA1,NE,,,
PTCD3,E,,,
PTCD3,E,,,
PTCD3,E,,,
PTCD3,E,,,
PTCD3,E,,,
PTCD3,E,,,
PTCD3,E,,,
PTCD3,NE,,,
PTCD3,NE,,,
IMMT,E,,,
IMMT,E,,,
IMMT,E,,,
IMMT,E,,,
IMMT,E,,,
IMMT,NE,,,
IMMT,NE,,,
IMMT,NE,,,
MRPL35,E,,,
MRPL35,E,,,
MRPL35,E,,,
MRPL35,E,,,
MRPL35,E,,,
MRPL35,E,,,
MRPL35,NE,,,
MRPL35,NE,,,
IQCA1,NE,,,
IQCA1,NE,,,
IQCA1,NE,,,
IQCA1,NE,,,
IQCA1,NE,,,
IQCA1,NE,,,
IQCA1,NE,,,
ILKAP,NE,,,
ILKAP,NE,,,
ILKAP,NE,,,
ILKAP,NE,,,
ILKAP,NE,,,
ILKAP,NE,,,
ILKAP,NE,,,
PER2,NE,,,
PER2,NE,,,
PER2,NE,,,
PER2,NE,,,
PER2,NE,,,
PER2,NE,,,
PER2,NE,,,
RAMP1,NE,,,
RAMP1,NE,,,
RAMP1,NE,,,
RAMP1,NE,,,
RAMP1,NE,,,
RAMP1,NE,,,
RAMP1,NE,,,
SCLY,NE,,,
SCLY,NE,,,
SCLY,NE,,,
SCLY,NE,,,
SCLY,NE,,,
PTPRE,E,,,
PTPRE,NE,,,
PTPRE,NE,,,
PTPRE,NE,,,
PTPRE,NE,,,
PTPRE,NE,,,
PTPRE,NE,,,
RAN,E,,,
RAN,E,,,
RAN,E,,,
RAN,E,,,
RAN,E,,,
RAN,E,,,
RAN,E,,,
RAN,E,,,
PRKAA1,E,,,
PRKAA1,E,,,
PRKAA1,E,,,
PRKAA1,E,,,
PRKAA1,NE,,,
PRKAA1,NE,,,
PRKAA1,NE,,,
PRKAA1,NE,,,
CARD6,NE,,,
CARD6,NE,,,
CARD6,NE,,,
CARD6,NE,,,
CARD6,NE,,,
CARD6,NE,,,
CARD6,NE,,,
RAP1GAP2,NE,,,
RAP1GAP2,NE,,,
RAP1GAP2,NE,,,
RAP1GAP2,NE,,,
RAP1GAP2,NE,,,
RAP1GAP2,NE,,,
CLUH,NE,,,
CLUH,NE,,,
CLUH,NE,,,
CLUH,NE,,,
CLUH,NE,,,
INPP5K,NE,,,
INPP5K,NE,,,
INPP5K,NE,,,
INPP5K,NE,,,
INPP5K,NE,,,
INPP5K,NE,,,
INPP5K,NE,,,
MYBBP1A,E,,,
MYBBP1A,E,,,
MYBBP1A,E,,,
MYBBP1A,E,,,
MYBBP1A,E,,,
MYBBP1A,E,,,
MYBBP1A,E,,,
MYBBP1A,NE,,,
RPA1,E,,,
RPA1,E,,,
RPA1,E,,,
RPA1,E,,,
RPA1,E,,,
RPA1,E,,,
RPA1,E,,,
RPA1,NE,,,
SERPINF1,NE,,,
SERPINF1,NE,,,
SERPINF1,NE,,,
SERPINF1,NE,,,
SERPINF1,NE,,,
SERPINF1,NE,,,
SERPINF1,NE,,,
UBE2G1,E,,,
UBE2G1,E,,,
UBE2G1,NE,,,
UBE2G1,NE,,,
UBE2G1,NE,,,
UBE2G1,NE,,,
UBE2G1,NE,,,
UBE2G1,NE,,,
EEFSEC,E,,,
EEFSEC,E,,,
EEFSEC,E,,,
EEFSEC,E,,,
EEFSEC,NE,,,
EEFSEC,NE,,,
EEFSEC,NE,,,
EEFSEC,NE,,,
TBC1D14,NE,,,
TBC1D14,NE,,,
TBC1D14,NE,,,
TBC1D14,NE,,,
TBC1D14,NE,,,
TBC1D14,NE,,,
TBC1D14,NE,,,
TMEM128,NE,,,
TMEM128,NE,,,
TMEM128,NE,,,
TMEM128,NE,,,
TMEM128,NE,,,
TMEM128,NE,,,
TMEM128,NE,,,
COQ3,E,,,
COQ3,E,,,
COQ3,E,,,
COQ3,E,,,
COQ3,E,,,
COQ3,NE,,,
COQ3,NE,,,
COQ3,NE,,,
PNISR,E,,,
PNISR,E,,,
PNISR,E,,,
PNISR,E,,,
PNISR,E,,,
PNISR,NE,,,
PNISR,NE,,,
PNISR,NE,,,
POPDC3,NE,,,
POPDC3,NE,,,
POPDC3,NE,,,
POPDC3,NE,,,
POPDC3,NE,,,
POPDC3,NE,,,
POPDC3,NE,,,
SEC61G,E,,,
SEC61G,NE,,,
SEC61G,NE,,,
SEC61G,NE,,,
SEC61G,NE,,,
SEC61G,NE,,,
LANCL2,NE,,,
LANCL2,NE,,,
LANCL2,NE,,,
LANCL2,NE,,,
LANCL2,NE,,,
LANCL2,NE,,,
LANCL2,NE,,,
FIGNL1,NE,,,
FIGNL1,NE,,,
FIGNL1,NE,,,
FIGNL1,NE,,,
FIGNL1,NE,,,
FIGNL1,NE,,,
FIGNL1,NE,,,
DDC,NE,,,
DDC,NE,,,
DDC,NE,,,
DDC,NE,,,
DDC,NE,,,
DDC,NE,,,
DDC,NE,,,
FTHL17,NE,,,
FTHL17,NE,,,
FTHL17,NE,,,
FTHL17,NE,,,
FTHL17,NE,,,
FTHL17,NE,,,
FTHL17,NE,,,
GRSF1,E,,,
GRSF1,E,,,
GRSF1,E,,,
GRSF1,NE,,,
GRSF1,NE,,,
GRSF1,NE,,,
GRSF1,NE,,,
GRSF1,NE,,,
ENAM,NE,,,
ENAM,NE,,,
ENAM,NE,,,
ENAM,NE,,,
ENAM,NE,,,
ENAM,NE,,,
ENAM,NE,,,
JCHAIN,NE,,,
JCHAIN,NE,,,
ANKRD17,E,,,
ANKRD17,E,,,
ANKRD17,NE,,,
ANKRD17,NE,,,
ANKRD17,NE,,,
ANKRD17,NE,,,
ANKRD17,NE,,,
UTP3,E,,,
UTP3,E,,,
UTP3,E,,,
UTP3,E,,,
UTP3,E,,,
UTP3,NE,,,
UTP3,NE,,,
UTP3,NE,,,
ITGB4,NE,,,
ITGB4,NE,,,
ITGB4,NE,,,
ITGB4,NE,,,
ITGB4,NE,,,
ITGB4,NE,,,
ITGB4,NE,,,
WBP2,NE,,,
WBP2,NE,,,
WBP2,NE,,,
WBP2,NE,,,
WBP2,NE,,,
WBP2,NE,,,
WBP2,NE,,,
H3-3A; H3-3B,E,,,
H3-3A; H3-3B,NE,,,
H3-3A; H3-3B,NE,,,
H3-3A; H3-3B,NE,,,
H3-3A; H3-3B,NE,,,
H3-3A; H3-3B,NE,,,
H3-3A; H3-3B,NE,,,
H3-3A; H3-3B,NE,,,
UNK,NE,,,
UNK,NE,,,
UNK,NE,,,
UNK,NE,,,
UNK,NE,,,
TRIM47,NE,,,
TRIM47,NE,,,
TRIM47,NE,,,
TRIM47,NE,,,
TRIM47,NE,,,
TRIM47,NE,,,
TRIM47,NE,,,
ZRANB2,E,,,
ZRANB2,E,,,
ZRANB2,E,,,
ZRANB2,NE,,,
ZRANB2,NE,,,
ZRANB2,NE,,,
ZRANB2,NE,,,
ZRANB2,NE,,,
EIF5A,E,,,
EIF5A,E,,,
EIF5A,E,,,
EIF5A,E,,,
EIF5A,E,,,
EIF5A,NE,,,
EIF5A,NE,,,
KDM6B,NE,,,
KDM6B,NE,,,
KDM6B,NE,,,
KDM6B,NE,,,
KDM6B,NE,,,
KDM6B,NE,,,
KDM6B,NE,,,
CLEC10A,NE,,,
CLEC10A,NE,,,
CLEC10A,NE,,,
CLEC10A,NE,,,
CLEC10A,NE,,,
CLEC10A,NE,,,
CLEC10A,NE,,,
SLC52A1,NE,,,
SLC52A1,NE,,,
SLC52A1,NE,,,
SLC52A1,NE,,,
SLC52A1,NE,,,
SLC52A1,NE,,,
SLC52A1,NE,,,
GUCY2D,E,,,
GUCY2D,NE,,,
GUCY2D,NE,,,
GUCY2D,NE,,,
GUCY2D,NE,,,
GUCY2D,NE,,,
GUCY2D,NE,,,
GPS2,E,,,
GPS2,NE,,,
GPS2,NE,,,
GPS2,NE,,,
GPS2,NE,,,
GPS2,NE,,,
GPS2,NE,,,
GPS2,NE,,,
XAF1,NE,,,
XAF1,NE,,,
XAF1,NE,,,
XAF1,NE,,,
XAF1,NE,,,
XAF1,NE,,,
XAF1,NE,,,
DLG4,E,,,
DLG4,E,,,
DLG4,E,,,
DLG4,NE,,,
DLG4,NE,,,
DLG4,NE,,,
DLG4,NE,,,
DLG4,NE,,,
DLG4,NE,,,
RIDA,E,,,
RIDA,NE,,,
RIDA,NE,,,
RIDA,NE,,,
VPS13B,NE,,,
VPS13B,NE,,,
VPS13B,NE,,,
VPS13B,NE,,,
VPS13B,NE,,,
VPS13B,NE,,,
VPS13B,NE,,,
RGS22,E,,,
RGS22,NE,,,
RGS22,NE,,,
RGS22,NE,,,
RGS22,NE,,,
RGS22,NE,,,
RGS22,NE,,,
RGS22,NE,,,
MATN2,E,,,
MATN2,E,,,
MATN2,NE,,,
MATN2,NE,,,
MATN2,NE,,,
MATN2,NE,,,
MATN2,NE,,,
REEP2,E,,,
REEP2,NE,,,
REEP2,NE,,,
REEP2,NE,,,
REEP2,NE,,,
REEP2,NE,,,
REEP2,NE,,,
REEP2,NE,,,
PCBD2,NE,,,
PCBD2,NE,,,
PCBD2,NE,,,
PCBD2,NE,,,
PCBD2,NE,,,
PCBD2,NE,,,
PCBD2,NE,,,
SDF2,NE,,,
SDF2,NE,,,
SDF2,NE,,,
SDF2,NE,,,
SDF2,NE,,,
SDF2,NE,,,
SDF2,NE,,,
FLOT2,NE,,,
FLOT2,NE,,,
FLOT2,NE,,,
FLOT2,NE,,,
FLOT2,NE,,,
FLOT2,NE,,,
FLOT2,NE,,,
ERAL1,E,,,
ERAL1,E,,,
ERAL1,E,,,
ERAL1,E,,,
ERAL1,E,,,
ERAL1,NE,,,
ERAL1,NE,,,
ERAL1,NE,,,
PRMT7,E,,,
PRMT7,NE,,,
PRMT7,NE,,,
PRMT7,NE,,,
PRMT7,NE,,,
PRMT7,NE,,,
PRMT7,NE,,,
PRMT7,NE,,,
NIP7,E,,,
NIP7,E,,,
NIP7,E,,,
NIP7,E,,,
NIP7,E,,,
NIP7,E,,,
NIP7,E,,,
NIP7,NE,,,
TERF2,E,,,
TERF2,E,,,
TERF2,E,,,
TERF2,E,,,
TERF2,E,,,
TERF2,E,,,
TERF2,NE,,,
VPS4A,E,,,
VPS4A,E,,,
VPS4A,NE,,,
VPS4A,NE,,,
VPS4A,NE,,,
VPS4A,NE,,,
VPS4A,NE,,,
VPS4A,NE,,,
MTSS2,NE,,,
MTSS2,NE,,,
MTSS2,NE,,,
MTSS2,NE,,,
MTSS2,NE,,,
MTSS2,NE,,,
MTSS2,NE,,,
HSPA12B,NE,,,
HSPA12B,NE,,,
HSPA12B,NE,,,
HSPA12B,NE,,,
HSPA12B,NE,,,
HSPA12B,NE,,,
HSPA12B,NE,,,
ANKEF1,NE,,,
ANKEF1,NE,,,
ANKEF1,NE,,,
ANKEF1,NE,,,
ANKEF1,NE,,,
ANKEF1,NE,,,
ANKEF1,NE,,,
SCP2D1,NE,,,
SCP2D1,NE,,,
SCP2D1,NE,,,
SCP2D1,NE,,,
SCP2D1,NE,,,
SCP2D1,NE,,,
SCP2D1,NE,,,
PCED1A,NE,,,
PCED1A,NE,,,
PCED1A,NE,,,
PCED1A,NE,,,
PCED1A,NE,,,
PCED1A,NE,,,
PCED1A,NE,,,
SNAP25,NE,,,
SNAP25,NE,,,
SNAP25,NE,,,
SNAP25,NE,,,
SNAP25,NE,,,
SNAP25,NE,,,
SNAP25,NE,,,
BTBD3,NE,,,
BTBD3,NE,,,
BTBD3,NE,,,
BTBD3,NE,,,
BTBD3,NE,,,
BTBD3,NE,,,
BTBD3,NE,,,
PCNA,E,,,
PCNA,E,,,
PCNA,E,,,
PCNA,E,,,
PCNA,E,,,
PCNA,E,,,
PCNA,E,,,
PCNA,E,,,
NXT1,E,,,
NXT1,NE,,,
NXT1,NE,,,
NXT1,NE,,,
NXT1,NE,,,
NXT1,NE,,,
NXT1,NE,,,
NXT1,NE,,,
POLR3F,E,,,
POLR3F,E,,,
POLR3F,E,,,
POLR3F,E,,,
POLR3F,E,,,
POLR3F,E,,,
POLR3F,NE,,,
POLR3F,NE,,,
POLR3F,NE,,,
RIN2,NE,,,
RIN2,NE,,,
RIN2,NE,,,
RIN2,NE,,,
RIN2,NE,,,
RIN2,NE,,,
RIN2,NE,,,
PTPRA,E,,,
PTPRA,NE,,,
PTPRA,NE,,,
PTPRA,NE,,,
PTPRA,NE,,,
SSTR4,E,,,
SSTR4,NE,,,
SSTR4,NE,,,
SSTR4,NE,,,
SSTR4,NE,,,
SSTR4,NE,,,
SSTR4,NE,,,
DAP3,E,,,
DAP3,E,,,
DAP3,E,,,
DAP3,E,,,
DAP3,E,,,
DAP3,E,,,
DAP3,E,,,
DAP3,E,,,
RHBG,E,,,
RHBG,NE,,,
KHDC4,NE,,,
KHDC4,NE,,,
KHDC4,NE,,,
KHDC4,NE,,,
KHDC4,NE,,,
KHDC4,NE,,,
KHDC4,NE,,,
ATP1A4,NE,,,
ATP1A4,NE,,,
ATP1A4,NE,,,
ATP1A4,NE,,,
ATP1A4,NE,,,
ATP1A4,NE,,,
ATP1A4,NE,,,
NES,NE,,,
NES,NE,,,
NES,NE,,,
NES,NE,,,
NES,NE,,,
NES,NE,,,
NES,NE,,,
BCAN,NE,,,
BCAN,NE,,,
BCAN,NE,,,
BCAN,NE,,,
BCAN,NE,,,
BCAN,NE,,,
BCAN,NE,,,
CRP,NE,,,
CRP,NE,,,
CRP,NE,,,
CRP,NE,,,
CRP,NE,,,
CRP,NE,,,
CRP,NE,,,
ARHGEF11,E,,,
ARHGEF11,NE,,,
ARHGEF11,NE,,,
ARHGEF11,NE,,,
ARHGEF11,NE,,,
ARHGEF11,NE,,,
ARHGEF11,NE,,,
ARHGEF11,NE,,,
RAB25,NE,,,
RAB25,NE,,,
RAB25,NE,,,
RAB25,NE,,,
RAB25,NE,,,
RAB25,NE,,,
RAB25,NE,,,
HAPLN2,E,,,
HAPLN2,NE,,,
HAPLN2,NE,,,
HAPLN2,NE,,,
HAPLN2,NE,,,
HAPLN2,NE,,,
HAPLN2,NE,,,
HAPLN2,NE,,,
APCS,NE,,,
APCS,NE,,,
APCS,NE,,,
APCS,NE,,,
APCS,NE,,,
APCS,NE,,,
APCS,NE,,,
FCRL2,NE,,,
FCRL2,NE,,,
FCRL2,NE,,,
FCRL2,NE,,,
FCRL2,NE,,,
FCRL2,NE,,,
FCRL2,NE,,,
DCAF8,NE,,,
DCAF8,NE,,,
DCAF8,NE,,,
DCAF8,NE,,,
DCAF8,NE,,,
DCAF8,NE,,,
DCAF8,NE,,,
SYT11,NE,,,
SYT11,NE,,,
SYT11,NE,,,
SYT11,NE,,,
SYT11,NE,,,
SYT11,NE,,,
SYT11,NE,,,
IGHMBP2,E,,,
IGHMBP2,NE,,,
IGHMBP2,NE,,,
IGHMBP2,NE,,,
IGHMBP2,NE,,,
IGHMBP2,NE,,,
IGHMBP2,NE,,,
IGHMBP2,NE,,,
ACY3,NE,,,
ACY3,NE,,,
ACY3,NE,,,
ACY3,NE,,,
ACY3,NE,,,
ACY3,NE,,,
ACY3,NE,,,
ALDH3B2,NE,,,
ALDH3B2,NE,,,
ALDH3B2,NE,,,
ALDH3B2,NE,,,
ALDH3B2,NE,,,
TESMIN,NE,,,
TESMIN,NE,,,
TESMIN,NE,,,
MMACHC,E,,,
MMACHC,NE,,,
MMACHC,NE,,,
MMACHC,NE,,,
MMACHC,NE,,,
MMACHC,NE,,,
MMACHC,NE,,,
DPH2,E,,,
DPH2,NE,,,
DPH2,NE,,,
DPH2,NE,,,
DPH2,NE,,,
DPH2,NE,,,
DPH2,NE,,,
DPH2,NE,,,
TOE1,E,,,
TOE1,E,,,
TOE1,NE,,,
TOE1,NE,,,
TOE1,NE,,,
TOE1,NE,,,
TOE1,NE,,,
TOE1,NE,,,
NASP,E,,,
NASP,E,,,
NASP,E,,,
NASP,NE,,,
NASP,NE,,,
NASP,NE,,,
NASP,NE,,,
NASP,NE,,,
MUTYH,E,,,
MUTYH,NE,,,
MUTYH,NE,,,
MUTYH,NE,,,
MUTYH,NE,,,
MUTYH,NE,,,
MUTYH,NE,,,
MUTYH,NE,,,
CTNNBL1,E,,,
CTNNBL1,E,,,
CTNNBL1,E,,,
CTNNBL1,E,,,
CTNNBL1,E,,,
CTNNBL1,E,,,
CTNNBL1,NE,,,
CTNNBL1,NE,,,
LPIN3,E,,,
LPIN3,NE,,,
LPIN3,NE,,,
LPIN3,NE,,,
LPIN3,NE,,,
LPIN3,NE,,,
LPIN3,NE,,,
LPIN3,NE,,,
ZSWIM3,NE,,,
ZSWIM3,NE,,,
ZSWIM3,NE,,,
ZSWIM3,NE,,,
ZSWIM3,NE,,,
ZSWIM3,NE,,,
ZSWIM3,NE,,,
RBM38,E,,,
RBM38,NE,,,
RBM38,NE,,,
RBM38,NE,,,
RBM38,NE,,,
RBM38,NE,,,
RBM38,NE,,,
RBM38,NE,,,
