geneID,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
SEC31A,44.5414,51.6559,45.5866,38.8281,45.2726,45.0818,42.999,45.093,52.2843,38.4978,50.8386
FGF5,0.0158,0.0329,0.0085,0.0318,0.0312,0,0,0.0154,0.0166,0.013,0
GPAT3,0,0,0,0,0,0,0,0,0,0,0
IL21,0,0,0.13,0.2422,0.6337,0,0,0.3532,0,0,0.5247
FGF2,8.7112,8.4571,8.2695,2.8651,2.6207,10.2839,6.2615,3.7904,9.3987,3.79,3.4264
BBS7,4.6634,5.0368,4.4537,4.2659,5.663,5.1549,4.1475,3.868,5.241,4.5519,4.121
KIAA1109,11.38,9.158,10.2204,12.8606,11.1321,9.3262,6.8277,11.1471,7.806,13.6334,11.0235
BMPR1B,0.1077,0.185,0.1855,0.4994,0.0565,0.251,0.0721,0.028,0.3002,0.0646,0.0446
RAP1GDS1,9.2461,9.743,10.068,11.0948,10.7359,7.5982,10.0615,8.6969,7.8888,11.0242,9.8064
LARP1B,4.7085,4.2252,4.4674,6.0392,4.2279,4.6303,4.832,4.5194,4.6343,4.9743,4.0562
MMRN1,10.5361,10.1871,6.862,1.9414,14.0654,18.8774,4.9476,4.514,7.8026,9.0612,3.6472
PDE5A,25.7593,14.5391,7.8956,5.5999,4.4929,10.8506,15.1706,4.4803,7.1774,5.6095,5.8961
PRDM5,1.6517,2.074,2.1865,3.0613,2.1678,1.4963,1.1671,2.1982,2.5186,2.3662,2.8846
TRPC3,2.0279,2.4701,0.8635,1.877,2.739,1.3213,1.5996,1.5064,1.1219,2.2682,1.4935
NAAA,6.1121,9.7613,8.8068,4.7235,6.7325,5.6741,3.0545,11.565,7.0006,8.6439,8.8732
NUP54,15.8782,15.0692,18.4282,17.7262,16.9862,14.171,16.5156,16.4761,15.7502,14.9277,18.5041
CXCL9,0.1006,0.4739,0.3972,1.7271,0.2861,0.015,0.0281,4.3004,0.8941,0.2882,2.6235
BMP2K,2.6061,3.5595,4.2102,2.4511,3.2148,3.9353,2.1251,2.5036,2.6432,2.695,3.3948
G3BP2,31.3518,31.6068,33.0186,29.0243,27.8104,35.0442,36.0944,26.6183,26.4598,31.8063,25.7329
SEPTIN11,0,0,0,0,0,0,0,0,0,0,0
FRAS1,0.0696,0.0965,0.1778,0.866,0.765,0.0694,0.041,0.2691,0.2939,0.1752,0.2274
SCARB2,41.3881,56.2416,71.2775,81.4391,83.8213,50.2366,36.3404,79.2047,44.1387,74.44,82.7382
CCNG2,7.3504,12.0597,13.9607,23.7132,26.0676,9.4974,5.4181,20.2219,6.3004,18.7285,24.7918
CNOT6L,5.5312,5.7521,7.5196,11.2231,7.0433,5.1462,3.2507,8.2623,4.7538,9.4694,7.6648
USO1,25.6053,32.0469,29.2442,27.625,26.7659,35.1098,26.7509,24.7993,31.2813,26.6512,27.3324
CDKL2,0.5611,0.647,0.3021,0.0847,0.3563,0.7221,0.2804,0.2383,0.1987,0.2222,0.2697
SHROOM3,6.0484,8.5954,3.2237,4.7763,1.1232,6.5651,11.7262,1.065,1.5427,2.07,2.3132
ANXA3,4.7204,4.6917,2.6413,11.0779,9.8644,5.9109,1.7005,10.4679,2.6748,3.5621,5.9934
PPA2,23.1575,27.1612,25.545,41.8994,35.1814,24.3068,23.5373,29.2272,23.2014,22.7996,32.4978
CENPE,0.327,0.3707,0.3575,0.5634,1.0274,0.3687,0.1701,0.3286,0.3264,0.3529,0.3015
GSTCD,1.45,2.1585,1.5617,2.3069,1.9032,1.3264,1.2144,1.5862,1.9363,1.6282,1.7765
INTS12,10.1799,9.0099,10.2818,11.5664,10.3246,10.6774,11.9315,8.6459,10.4664,9.6098,8.6201
ENPEP,1.717,1.6689,1.518,0.2171,2.3657,2.3665,0.5795,1.4496,2.242,0.5874,0.5729
CASP6,6.5762,8.9697,8.6595,13.6091,17.5998,7.1858,7.5941,11.9006,6.7152,9.4002,11.6765
LEF1,0.3308,0.1719,2.4602,5.1994,4.0564,0.1575,0.0866,3.8711,0.7133,2.7162,6.2645
HADH,32.405,38.631,40.5286,49.9229,60.2169,31.0295,40.0922,42.2696,25.5451,40.5314,44.7544
