name,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12
YBR028C,0.38262858,0.303914125,0.321047485,0.295855174,0.243651246,0.2759326,0.314127381,0.538125028,0.470796565,0.647802313,0.650971889,0.61430939
YBR029C,5.166348457,5.026472727,6.16767629,4.856357098,3.316562652,3.430549542,2.846499443,4.685138384,3.972577175,4.641559442,7.127160708,7.68961366
YBR033W,3.385347366,1.48531731,1.232383172,1.043019593,0.88657399,0.920478582,1.140060981,0.822146286,4.331483146,3.182840983,3.280330976,3.886821985
YBR034C,1.049464345,1.030126532,1.102133592,1.050038258,1.085871895,1.280964613,2.156547467,12.40085204,4.759557485,1.596469124,2.056274772,2.706915299
YBR035C,11.12137826,13.22555002,13.0094862,11.14958064,12.02752336,10.75143496,11.53003152,10.18091679,9.281957308,9.259807586,7.76208814,7.96317037
YBR036C,8.483532588,7.833511353,7.830718677,7.069607417,6.940310637,5.661657334,5.892535845,5.354455948,6.601646106,6.668354193,6.461979071,6.475530465
YBR037C,6.338665803,4.11945041,2.140630801,1.786130269,1.668267965,1.579366565,1.680948376,1.049582938,2.341354926,4.013922135,4.36361599,4.079300721
YBR038W,5.753187338,7.916275978,6.376437664,4.848526001,2.768619696,1.425995588,0.579823295,0.593478382,0.318557153,0.398392379,1.049715022,3.743471305
YBR039W,39.92235947,31.58666865,32.50868034,26.55691592,23.35903422,21.17973646,23.74540202,21.41704496,26.79581674,29.96196874,33.22301737,29.10912959
YBR040W,0,0,0,0,0,0,0,0,0,0,0,0
YBR041W,0.968203465,0.993987997,0.915559073,0.73038129,0.677968422,0.676870426,0.584788621,0.45807906,0.920797924,0.95061328,0.89948378,0.990197619
YBR042C,0.45672964,0.582733601,0.544905136,0.521224906,0.472371847,0.445180664,0.496622523,0.633103857,0.502126286,0.670410693,0.576222559,0.591532489
YBR043C,4.478180488,5.626040459,5.959723631,5.132667224,5.290049553,5.119313399,5.728947322,4.238253832,2.363181432,1.80213352,1.96867613,2.156439622
YBR044C,0,0,0,0,0,0,0,0,0,0,0,0
YBR045C,0.287980119,1.85551556,1.297578971,1.208532453,1.572654287,1.489682198,1.587908268,0.289209271,0.161860061,0.104386315,0.096244852,0.134380695
YBR047W,2.475901842,3.212130785,5.053348065,5.559865634,7.003798326,8.119294166,8.755467574,3.079831203,2.098786314,2.016548316,1.487204393,1.622781833
YBR049C,1.824384451,2.448786179,1.992538571,1.44629844,1.412232836,1.328615904,1.644852003,1.187339902,2.012730678,1.766465028,1.671854536,2.054696003
YBR050C,6.381721496,9.342104275,7.531611125,7.364451885,6.755873362,6.716653029,6.151014487,4.521598816,9.956918078,4.78626426,3.799827814,5.898670355
YBR052C,10.99921767,11.08689467,10.83906269,8.421199322,8.521201134,7.625622273,5.7779061,4.968726794,8.363650637,8.889206727,7.198769887,7.642147064
YBR053C,4.23850584,6.132435163,8.134219328,6.899665832,5.793349425,6.012989998,4.662201246,3.022629022,2.175175786,3.059691429,2.801473061,2.754724503
YBR054W,1.195902924,2.621903658,7.757236481,20.73500188,23.38402748,25.76771228,21.36584028,16.95236365,4.571880341,5.299670696,3.4749705,1.722666343
YBR055C,0.69979773,0.6832998,1.314729969,1.163334906,1.13515681,1.38907822,1.136605144,1.533183813,2.225447893,1.455407182,1.520326019,1.369749506
YBR056W,1.240558187,2.509031932,3.221412261,3.147970518,2.640789906,3.066737413,2.537821372,1.385332564,0.621900072,0.944073736,0.899654547,0.932592472
YBR057C,1.874785344,2.918539604,4.356129806,3.423557758,2.856080929,3.159821828,2.501680533,2.672119061,1.833982269,1.74395438,1.633601348,1.89865009
YBR058C,0.858816505,1.154414316,1.335641742,1.318876863,1.153617144,1.428695917,1.135933836,1.359059413,1.391132554,1.215383013,0.985201816,1.263378064
YBR058C-A,9.703817686,12.41313362,11.63908036,12.20509243,12.53676287,11.17747052,11.27335739,11.13385709,9.1505785,10.27825832,10.06986666,9.250154177
YBR059C,2.670756976,4.101730903,4.701132933,4.229014556,3.926645438,4.100393534,3.955533981,2.464146217,2.120613655,2.759491523,1.981171608,2.34391737
YBR060C,0.979265233,1.078386744,1.308914781,1.082824588,1.054144561,1.355592966,1.261985183,2.282041073,1.570268154,1.763259013,1.452806274,1.527310649
YBR061C,1.048399091,1.041720112,1.586899082,1.264914274,1.084878762,1.103379528,1.33062156,3.764905731,4.024090886,1.513798436,1.786735257,1.936743776
YBR063C,0.59472551,0.869506677,1.13012898,1.293709119,1.101835668,1.387551308,1.28562355,1.968615929,1.287173053,0.8527837,0.809141238,0.904643178
YBR064W,0,0,0,0,0,0,0,0,0,0,0,0
YBR065C,0,0,0,0,0,0,0,0,0,0,0,0
YBR066C,2.746073286,1.151057859,1.194341441,1.296810707,1.484964311,1.722464164,1.736214359,2.4433194,4.764546871,3.416403453,2.476163189,2.609800418
YBR067C,57.75204468,87.51914215,87.58220673,80.15096664,80.38252767,63.78721746,70.97144445,64.53726196,40.17355092,34.84287643,34.93673515,26.25264422
YBR068C,11.54009406,13.33897114,12.34104633,9.617645898,9.822262763,9.038594565,10.03616365,14.60379696,8.828241984,7.962641557,7.881586552,8.374087969
YBR069C,0,0,0,0,0,0,0,0,0,0,0,0
YBR070C,1.436005553,1.797786276,1.430596709,0.97138681,1.010269582,0.821260373,0.727887174,0.613470147,1.759833833,2.833999554,1.889261762,1.557004134
YBR072W,14.4048783,52.87286759,56.8166186,53.05938339,48.61481857,43.50905355,47.1286176,37.94515101,17.85812314,20.87455368,23.68878047,12.69171111
YBR073W,0.771599313,0.67537274,0.597401539,0.478151599,0.522988528,0.470528205,0.469589383,0.417287916,0.610425055,0.874766191,0.827148438,0.853033284
YBR074W,0.641087492,0.396618575,0.532630354,0.440577527,0.523983488,0.510403802,0.590328733,1.175052821,1.279370208,0.979006549,0.671172122,0.706508239
YBR076W,0.34045426,0.521519661,0.490401814,0.729174475,0.727867782,0.741397302,0.65921402,0.243973578,0.175908864,0.176605587,0.169441511,0.202233141
YBR077C,3.555724859,4.713024934,4.918379943,4.625118574,4.647018274,4.815071106,4.417682966,3.475512028,3.734591166,2.916600148,2.582384666,2.934800784
YBR078W,31.9995257,19.14867592,19.6212635,14.79533958,11.51630529,8.316527366,10.80283387,25.16250737,39.19641749,29.7689565,29.75510788,30.04529699
YBR079C,4.084367514,2.326439738,3.06657966,3.171506961,3.213059426,3.015377601,3.996166944,8.419686875,13.8496151,6.10443147,4.530305624,5.265219371
YBR080C,2.512749036,2.243363619,2.394993464,2.426095565,2.032245119,2.252906402,2.382245938,2.078102509,4.473011414,3.398838758,2.652261813,2.896282991
YBR081C,2.097192605,2.134404501,2.140322169,2.158274492,2.098111828,2.185265938,2.17215236,1.947802702,2.501554131,2.181929827,2.230819623,2.494621913
YBR082C,11.15976016,11.98260276,10.91235002,12.53190613,13.01032829,13.90693983,14.35666498,18.49696732,22.63234011,15.10940425,11.62197717,12.20295366
YBR083W,4.936293125,6.988220056,5.150726,3.547865152,3.852258682,3.751691024,3.860512972,2.954882463,5.720613082,2.426624656,1.945253094,2.301316977
YBR084W,1.527236144,0.705724637,0.840281685,0.838871996,0.981240431,1.090094924,1.229043524,5.916263343,7.181778749,1.937966267,1.719191432,1.963389595
YBR085W,0,0,0,0,0,0,0,0,0,0,0,0
YBR086C,4.550851345,4.275124152,6.461438497,5.496048768,4.648024003,4.976322015,4.485474984,4.144130309,4.769611597,4.452987194,5.01776584,4.61286211
YBR087W,1.085289359,0.738539537,1.442889571,1.309172114,1.047932168,1.331581911,0.982867519,1.525448044,2.054983298,2.351403395,2.291771173,2.000896692
YBR088C,1.594842315,0.934547921,1.151795447,0.905913214,0.609407912,0.626625836,0.939098477,0.575129062,2.379132291,4.75753808,3.527602196,2.665054321
YBR089C-A,0,0,0,0,0,0,0,0,0,0,0,0
YBR089W,0,0,0,0,0,0,0,0,0,0,0,0
YBR090C,24.71249072,41.98855845,43.02964782,33.75390243,29.39303843,28.20919863,24.09379387,17.6089325,15.45306365,17.30337143,18.9339145,23.39336077
YBR091C,2.602514188,1.529508193,1.324300527,1.182599783,1.060516059,1.218637466,1.181432168,1.882144332,3.069322904,3.12184302,3.030277808,2.864640633
YBR093C,0.441390455,0.563283861,0.637788912,0.452556838,0.435365895,0.575632115,0.52819413,0.432470024,0.367952813,0.414375245,0.460692863,0.420940012
YBR094W,1.925540805,1.991788189,2.467499177,2.536602497,2.31588304,2.644696713,2.674885988,1.88033851,0.941657663,1.334697048,1.551820318,1.661183715
YBR095C,4.312740962,4.771485011,5.253158252,4.449058692,4.411352158,4.272666613,4.811141491,4.538361867,4.623756329,3.788939953,4.276540359,4.256944259
YBR096W,3.196976503,3.095485926,2.231460969,1.982905507,1.725586017,1.721957684,1.694144765,1.439107537,2.438081781,2.421064536,2.661877314,2.873693466
YBR097W,3.240739028,2.66975673,2.801505566,2.82563599,2.804354747,2.756318569,2.672140201,1.923621416,1.429209153,2.427203258,2.341368993,2.562776168
YBR098W,0,0,0,0,0,0,0,0,0,0,0,0
YBR099C,0.795129121,2.679326931,2.533429146,2.90634346,2.869006078,2.634830554,2.434438944,0.927003592,0.940061371,0.853388309,0.806462785,0.813112795
YBR101C,10.48655605,13.7361784,19.58548609,23.40699895,26.09876505,23.81588554,25.96944936,17.03740629,15.97919877,12.95230706,11.83523178,10.53571955
YBR102C,0.692187408,0.609862328,0.691870133,0.654832562,0.578577816,0.591714839,0.613545696,0.669097086,0.500016908,0.553892712,0.542797625,0.66344595
YBR103W,5.055593491,4.331902186,4.294923067,3.597248793,3.834035158,3.325099707,3.784636179,3.233650128,2.291012406,3.349832296,3.942757527,3.94007802
YBR105C,0.873844226,0.914777796,0.833333453,0.927133779,0.984182358,1.37427636,2.73957173,12.17546749,2.665872971,1.191766699,1.185706735,1.05684636
YBR106W,16.83641783,9.251543999,11.89873823,11.06585153,11.86940893,12.686505,15.96515084,29.07429568,31.67709541,22.70990245,20.86012268,19.44188436
YBR107C,1.159113129,0.912328303,0.791063805,0.681383113,0.748417656,0.771434506,0.950647056,0.886511048,0.775532881,0.790525536,0.701608578,0.720709681
YBR108W,0.770262877,1.166430116,0.972896835,0.940196435,0.854743461,0.749130775,0.767904281,0.40967678,0.700016131,0.562915891,0.465855837,0.487182279
YBR109C,10.93035316,18.17432277,14.68624623,17.21241093,16.993234,16.58947309,13.60937563,11.90197659,12.93281047,9.96937243,9.888986905,11.71586259
YBR109W-A,0,0,0,0,0,0,0,0,0,0,0,0
YBR110W,1.420739293,1.17997992,0.957730631,1.306452354,1.205102603,1.348590175,1.19427371,1.23453933,1.620584369,1.743878325,1.605461757,1.914886673
YBR111W-A,0,0,0,0,0,0,0,0,0,0,0,0
YBR112C,3.354309162,3.78186051,3.024602334,2.473469694,2.404644569,2.332108021,2.721215327,2.520808697,3.287328402,2.737318595,2.749905984,3.193145673
YBR113W,0,0,0,0,0,0,0,0,0,0,0,0
YBR114W,0,0,0,0,0,0,0,0,0,0,0,0
YBR115C,5.021696409,1.926339626,4.447467327,4.434878667,5.285792033,6.914521217,7.562394619,11.6100982,11.14862982,7.05745252,6.980141481,6.511964798
YBR116C,0.486243198,5.796473583,9.486691474,9.354114215,7.740671317,9.484931309,6.325284163,4.41758585,0.78276356,0.417799498,0.495049526,0.40393882
YBR117C,0.311492816,10.40905603,15.25787703,17.76535924,14.74118551,15.85988521,13.49524911,6.724075955,0.573122022,0.28424039,0.317792356,0.23828131
YBR118W,0,0,0,0,0,0,0,0,0,0,0,0
YBR119W,1.844587088,2.516985297,3.655533234,3.452212811,3.470612685,3.889527559,3.181025505,2.371222416,2.783913851,2.291029056,1.977763335,1.929419279
YBR120C,4.581293662,2.470149914,1.93206342,1.38504672,1.146968802,1.290509899,1.103439291,1.122822563,2.697928746,4.933593432,4.638919512,5.423223495
YBR121C,7.795296987,5.602150122,7.076922576,6.433029652,6.103136063,6.85835727,6.553611278,11.8922987,15.01340485,11.37103144,10.25629822,12.06272157
YBR122C,4.329671383,2.462206284,1.812665741,1.579452594,1.339340369,1.513719161,1.146272659,1.249854684,2.485338608,4.700570106,4.551957289,5.114869118
YBR123C,2.614371061,2.428184152,2.995246967,2.48798275,2.111762802,2.020693819,2.071475029,1.889480034,2.13519462,2.425829013,2.77382644,2.82830596
YBR124W,0,0,0,0,0,0,0,0,0,0,0,0
YBR125C,1.831493417,1.701983532,1.787064036,1.73630027,1.224938234,1.88346525,1.624416272,1.984606425,2.126129985,2.415480614,2.234672864,2.263544401
YBR126C,13.88119253,25.83698908,22.41294289,19.5818704,14.50413609,15.92431927,15.99833902,7.300407092,8.3191216,9.092395782,6.57902495,6.736329079
YBR127C,16.02975941,14.80114396,16.23878956,15.13110479,14.56292852,14.07742627,14.99884065,18.34960397,16.83546511,16.0186828,16.52431711,15.27811623
YBR128C,0.422589381,0.877704779,0.751769284,0.6461942,0.703049997,0.628918231,0.677039127,0.309948743,0.237603277,0.294338495,0.285485596,0.256095375
YBR129C,1.256571114,1.832870245,1.779614409,1.530098677,1.258873582,1.297094087,1.278029203,1.162941972,1.352106571,1.366108815,1.286926667,1.388605754
YBR130C,2.84058404,2.732726733,2.258788109,1.837793549,1.726737619,1.825261196,2.279215972,2.645025651,3.125494798,2.624032815,2.805211544,2.701609691
YBR131W,0.996458809,1.098793149,1.517097592,1.519996127,1.504070123,1.666611155,1.93592902,1.889696757,1.290862163,1.05646187,1.110483408,1.125850201
YBR132C,6.679100831,8.576543808,5.421026866,4.514793078,3.487045367,3.822128772,3.633899053,1.567001641,1.858454903,2.334647059,2.155804396,3.062780142
YBR133C,2.118948221,1.793265542,1.768894474,1.504751603,1.294330676,1.295162519,1.290452043,1.136601031,1.682555437,1.610751708,2.201181332,2.166017771
YBR134W,0,0,0,0,0,0,0,0,0,0,0,0
YBR135W,3.2158312,3.136117776,2.78398474,2.454023679,2.418203036,2.413094838,2.406219562,3.102428119,2.862952233,2.338586966,2.515408913,2.430801789
YBR136W,0.94655333,1.175160408,1.083640734,1.262430032,1.236934145,1.207993587,1.224809885,0.826009293,0.63690871,0.625244498,0.527501504,0.705415726
YBR137W,6.555318356,8.910749436,6.440575917,6.19975249,5.778359095,5.508039633,4.802385013,3.509842396,2.659006874,3.850190481,3.593532006,4.040064891
YBR138C,0.672618528,0.922923585,0.694499334,0.522705217,0.356643866,0.312929243,0.282193696,0.215781902,0.172665303,0.253161197,0.30630072,0.398665846
YBR139W,6.216130575,9.258955319,8.591899236,8.131123861,7.922348976,7.106057644,6.994451841,3.31339097,3.701040784,3.527879953,2.608043512,3.299349467
YBR140C,2.962198655,4.13287274,3.953170379,4.467750867,4.007389943,4.482139587,3.771766503,2.602272789,2.81382966,2.917735735,2.285185178,3.136858066
YBR141C,0.335971629,0.187488218,0.300509587,0.382497002,0.479761223,0.587775509,1.29212749,6.618447821,2.11151284,0.503058781,0.647339384,0.687551022
YBR142W,0.572277923,0.320397347,0.57483681,0.676314434,0.841650983,1.309987307,1.477654696,7.832817119,4.263952255,1.063628674,1.04711163,1.526228309
YBR143C,6.754901091,4.707380136,5.721002579,5.447307269,5.953293641,5.789316654,6.384440104,13.7852246,15.94803874,8.213192462,6.881101767,8.285619895
YBR144C,0,0,0,0,0,0,0,0,0,0,0,0
YBR145W,2.753275792,2.437031746,2.343354066,2.613444646,3.037417253,3.733362675,2.934180816,1.983975251,2.774466276,2.70967412,3.129084587,3.500960907
YBR146W,8.221528371,6.23200504,2.652752638,2.235649188,2.00089558,2.2364223,2.121017734,2.148606101,4.184926669,7.465809663,6.953564247,8.924468994
YBR149W,9.3774573,15.96096897,24.54355812,19.10745811,14.36042722,16.24826781,12.30439822,10.1095775,5.288346768,6.527167638,7.214123885,6.666904608
YBR150C,1.031965871,1.326060931,2.500746171,1.985749245,1.706125875,1.991881569,1.37798955,0.943778753,1.480998318,1.458498637,1.536864638,1.656278014
YBR152W,0,0,0,0,0,0,0,0,0,0,0,0
YBR154C,1.708120505,1.755840301,3.17607228,2.677176396,2.782676697,3.1951859,3.713272015,9.101582845,7.454262018,4.160595576,3.484899124,4.000549873
YBR155W,0.420729806,0.430585812,0.856464505,0.814839622,0.828606407,1.184047659,1.555339058,5.931796551,2.773239901,0.883813957,1.117902736,1.364603877
YBR156C,0,0,0,0,0,0,0,0,0,0,0,0
YBR157C,0.56063211,0.741799454,0.74726522,0.636201998,0.521980782,0.692835669,0.73817724,0.841389825,0.189993421,0.141172471,0.124511816,0.146829764
YBR158W,0.666440109,5.157901367,13.93491745,9.616583822,6.07094272,5.727040291,3.468002717,1.98953561,1.104008476,0.774142146,0.865145922,0.65797174
YBR159W,11.81370386,10.53577519,9.305277824,7.722863038,6.575838566,6.58377854,6.820768038,6.49307855,7.976713022,9.346443018,9.37596194,8.77856636
YBR160W,2.888697942,3.37237827,2.76504453,2.170763493,2.204271793,2.092305899,2.484789928,3.364170233,3.841041803,3.979693651,3.250359297,2.855657339
YBR161W,0.737527788,0.80888323,1.063296497,1.090536873,1.18172439,1.25621136,1.255970756,0.874014159,0.455803812,0.779640635,0.693021039,0.657727381
YBR162C,13.16925112,9.538541792,15.03806019,12.47333781,9.06880665,6.181839466,4.312650203,4.697310289,8.252832413,9.3369538,12.5478398,12.59440899
YBR162W-A,4.186714729,3.164549827,3.882212559,2.924305041,2.694679499,2.852000713,2.574951649,4.086146196,5.181276162,4.981012027,5.085690975,5.553280036
YBR163W,2.301507155,1.929335793,2.114305894,1.752504706,1.74953413,1.660182953,2.033819556,2.11884133,2.669492404,2.151820938,1.879959583,2.023423632
YBR166C,1.694370945,1.509385785,1.665633917,1.580227057,1.46225969,1.711426417,1.831104358,2.361160438,1.90443933,1.958049735,1.740136345,1.934849103
YBR167C,1.946631153,2.729156892,2.362969319,1.944299221,1.651521325,1.656970263,1.518723011,1.537177165,1.25925076,0.964682718,1.072227518,1.197839617
YBR168W,1.178351104,2.057079554,1.702100356,1.332561453,1.175952236,1.222955108,0.951368252,0.583018452,0.327581306,0.33598951,0.441745986,0.578436593
YBR169C,3.81546553,11.11488215,12.3671697,18.72717158,21.88828278,19.96099917,21.15195338,11.41626485,4.783795436,5.089594523,3.652582327,2.683879932
YBR170C,3.609474818,3.929818472,3.917733193,3.592974583,3.418190797,3.717226903,4.382414818,3.120243709,3.082348506,2.960593541,2.658048074,2.530120135
YBR171W,3.061658303,3.2483387,3.384555896,3.053110997,2.706284126,3.080959002,3.067118883,4.048666318,3.889682373,3.671708266,3.253441254,3.683864435
YBR172C,0.854995211,0.678196152,0.82625097,0.709651073,0.627661169,0.649029613,0.611209075,2.201220075,2.58441333,1.544697404,1.362836003,1.584583998
YBR173C,3.601372321,4.302355051,4.296441714,4.260397116,3.937713623,3.760387421,3.521115303,3.170236031,3.762529691,3.64642024,3.481780688,3.722330729
YBR174C,0,0,0,0,0,0,0,0,0,0,0,0
YBR175W,1.191391667,1.00530386,1.103406588,1.16234386,1.322942416,1.244522254,1.431817611,1.876957059,1.594355464,1.17719227,1.202272117,1.450401465
YBR176W,2.215628624,2.158418775,1.776893258,1.682997425,1.644132097,1.695748329,1.519134204,1.389471094,2.104495486,1.698836207,1.641628345,1.949014664
YBR177C,12.23894819,11.16116619,10.41622257,10.95979182,9.611543656,8.764838696,7.580883821,6.858926773,7.850112756,6.31632185,9.522800603,12.04230468
YBR178W,0,0,0,0,0,0,0,0,0,0,0,0
YBR179C,2.841990789,2.693465074,2.602250338,2.18979617,2.425365845,2.590596994,1.927373529,1.683930039,2.716053486,2.588673353,2.112575571,2.778543154
YBR180W,0,0,0,0,0,0,0,0,0,0,0,0
YBR182C,0.497568766,0.289029985,0.688913325,0.48670878,0.521790276,0.469813486,0.500189781,1.144285063,0.882087052,0.54456823,0.55394572,0.558453421
YBR183W,3.317013263,5.016208966,5.881722609,4.837276061,3.528490861,3.55806907,2.704213063,1.682916085,1.3356782,1.419957797,1.810363571,1.973609567
YBR184W,0,0,0,0,0,0,0,0,0,0,0,0
YBR185C,8.747059504,4.680450837,2.86595718,2.054198384,1.668569843,1.712463935,1.457585136,1.683751702,3.42900149,6.727008343,7.913615704,7.841136933
YBR186W,0,0,0,0,0,0,0,0,0,0,0,0
YBR187W,3.262102922,2.772480885,3.664539019,3.392423471,3.482192755,4.303325017,4.322882811,8.260248183,5.906147003,5.420196056,5.050694465,5.189371904
YBR188C,0.909269274,0.966177702,1.24598213,1.179095348,1.128600617,1.396273017,1.256411036,1.391887546,1.156201899,1.354311665,1.108754674,1.113229473
